NAME,SENID,TIME,V,AVGV,MAXV,MAXT,MINV,MINT,S,AVGS,MAXS,MINS,SPAN
入库流量,1108174,2021-06-06 08:00:00,4247.028,4247.028,4247.028,2021/6/6 8:00:00,4247.028,2021/6/6 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 09:00:00,4523.27,4523.27,4523.27,2021/6/6 9:00:00,4523.27,2021/6/6 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 10:00:00,4246.453,4246.453,4246.453,2021/6/6 10:00:00,4246.453,2021/6/6 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 11:00:00,3440.622,3440.622,3440.622,2021/6/6 11:00:00,3440.622,2021/6/6 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 12:00:00,4497.652,4497.652,4497.652,2021/6/6 12:00:00,4497.652,2021/6/6 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 13:00:00,4908.951,4908.951,4908.951,2021/6/6 13:00:00,4908.951,2021/6/6 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 14:00:00,3608.461,3608.461,3608.461,2021/6/6 14:00:00,3608.461,2021/6/6 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 15:00:00,3855.185,3855.185,3855.185,2021/6/6 15:00:00,3855.185,2021/6/6 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 16:00:00,4194.624,4194.624,4194.624,2021/6/6 16:00:00,4194.624,2021/6/6 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 17:00:00,3258.243,3258.243,3258.243,2021/6/6 17:00:00,3258.243,2021/6/6 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 18:00:00,4413.936,4413.936,4413.936,2021/6/6 18:00:00,4413.936,2021/6/6 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 19:00:00,3347.634,3347.634,3347.634,2021/6/6 19:00:00,3347.634,2021/6/6 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 20:00:00,3595.46,3595.46,3595.46,2021/6/6 20:00:00,3595.46,2021/6/6 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 21:00:00,3426.034,3426.034,3426.034,2021/6/6 21:00:00,3426.034,2021/6/6 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 22:00:00,3359.369,3359.369,3359.369,2021/6/6 22:00:00,3359.369,2021/6/6 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-06 23:00:00,2904.899,2904.899,2904.899,2021/6/6 23:00:00,2904.899,2021/6/6 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 00:00:00,3433.874,3433.874,3433.874,2021/6/7,3433.874,2021/6/7,2,2,2,2,1
入库流量,1108174,2021-06-07 01:00:00,3432.798,3432.798,3432.798,2021/6/7 1:00:00,3432.798,2021/6/7 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 02:00:00,3684.529,3684.529,3684.529,2021/6/7 2:00:00,3684.529,2021/6/7 2:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 03:00:00,3434.438,3434.438,3434.438,2021/6/7 3:00:00,3434.438,2021/6/7 3:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 04:00:00,3436.737,3436.737,3436.737,2021/6/7 4:00:00,3436.737,2021/6/7 4:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 05:00:00,3185.384,3185.384,3185.384,2021/6/7 5:00:00,3185.384,2021/6/7 5:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 06:00:00,3360.036,3360.036,3360.036,2021/6/7 6:00:00,3360.036,2021/6/7 6:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 07:00:00,3598.125,3598.125,3598.125,2021/6/7 7:00:00,3598.125,2021/6/7 7:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 08:00:00,2261.893,2261.893,2261.893,2021/6/7 8:00:00,2261.893,2021/6/7 8:00:00,3,3,3,3,1
入库流量,1108174,2021-06-07 09:00:00,1001.439,1001.439,1001.439,2021/6/7 9:00:00,1001.439,2021/6/7 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 10:00:00,1001.439,1001.439,1001.439,2021/6/7 10:00:00,1001.439,2021/6/7 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 11:00:00,1986.731,1986.731,1986.731,2021/6/7 11:00:00,1986.731,2021/6/7 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 12:00:00,1740.412,1740.412,1740.412,2021/6/7 12:00:00,1740.412,2021/6/7 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 13:00:00,1191.402,1191.402,1191.402,2021/6/7 13:00:00,1191.402,2021/6/7 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 14:00:00,3085.824,3085.824,3085.824,2021/6/7 14:00:00,3085.824,2021/6/7 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 15:00:00,4699.58,4699.58,4699.58,2021/6/7 15:00:00,4699.58,2021/6/7 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 16:00:00,3365.16,3365.16,3365.16,2021/6/7 16:00:00,3365.16,2021/6/7 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 17:00:00,2809.346,2809.346,2809.346,2021/6/7 17:00:00,2809.346,2021/6/7 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 18:00:00,3364.091,3364.091,3364.091,2021/6/7 18:00:00,3364.091,2021/6/7 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 19:00:00,3336.662,3336.662,3336.662,2021/6/7 19:00:00,3336.662,2021/6/7 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 20:00:00,3641.659,3641.659,3641.659,2021/6/7 20:00:00,3641.659,2021/6/7 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 21:00:00,3086.361,3086.361,3086.361,2021/6/7 21:00:00,3086.361,2021/6/7 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 22:00:00,3336.514,3336.514,3336.514,2021/6/7 22:00:00,3336.514,2021/6/7 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-07 23:00:00,3363.841,3363.841,3363.841,2021/6/7 23:00:00,3363.841,2021/6/7 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 00:00:00,3084.789,3084.789,3084.789,2021/6/8,3084.789,2021/6/8,2,2,2,2,1
入库流量,1108174,2021-06-08 01:00:00,3084.402,3084.402,3084.402,2021/6/8 1:00:00,3084.402,2021/6/8 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 02:00:00,3084.716,3084.716,3084.716,2021/6/8 2:00:00,3084.716,2021/6/8 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 03:00:00,2805.722,2805.722,2805.722,2021/6/8 3:00:00,2805.722,2021/6/8 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 04:00:00,2279.674,2279.674,2279.674,2021/6/8 4:00:00,2279.674,2021/6/8 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 05:00:00,2832.84,2832.84,2832.84,2021/6/8 5:00:00,2832.84,2021/6/8 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 06:00:00,2528.375,2528.375,2528.375,2021/6/8 6:00:00,2528.375,2021/6/8 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 07:00:00,2555.808,2555.808,2555.808,2021/6/8 7:00:00,2555.808,2021/6/8 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 08:00:00,1055.544,1055.544,1055.544,2021/6/8 8:00:00,1055.544,2021/6/8 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 09:00:00,1055.544,1055.544,1055.544,2021/6/8 9:00:00,1055.544,2021/6/8 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 10:00:00,1055.544,1055.544,1055.544,2021/6/8 10:00:00,1055.544,2021/6/8 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 11:00:00,1317.995,1317.995,1317.995,2021/6/8 11:00:00,1317.995,2021/6/8 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 12:00:00,544.148,544.148,544.148,2021/6/8 12:00:00,544.148,2021/6/8 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 13:00:00,2578.358,2578.358,2578.358,2021/6/8 13:00:00,2578.358,2021/6/8 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 14:00:00,1082.964,1082.964,1082.964,2021/6/8 14:00:00,1082.964,2021/6/8 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 15:00:00,1838.17,1838.17,1838.17,2021/6/8 15:00:00,1838.17,2021/6/8 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 16:00:00,1592.012,1592.012,1592.012,2021/6/8 16:00:00,1592.012,2021/6/8 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 17:00:00,2597.832,2597.832,2597.832,2021/6/8 17:00:00,2597.832,2021/6/8 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 18:00:00,4654.351,4654.351,4654.351,2021/6/8 18:00:00,4654.351,2021/6/8 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 19:00:00,2375.62,2375.62,2375.62,2021/6/8 19:00:00,2375.62,2021/6/8 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 20:00:00,2595.411,2595.411,2595.411,2021/6/8 20:00:00,2595.411,2021/6/8 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 21:00:00,3124.529,3124.529,3124.529,2021/6/8 21:00:00,3124.529,2021/6/8 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 22:00:00,2874.734,2874.734,2874.734,2021/6/8 22:00:00,2874.734,2021/6/8 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-08 23:00:00,3125.69,3125.69,3125.69,2021/6/8 23:00:00,3125.69,2021/6/8 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 00:00:00,3126.439,3126.439,3126.439,2021/6/9,3126.439,2021/6/9,2,2,2,2,1
入库流量,1108174,2021-06-09 01:00:00,2878.141,2878.141,2878.141,2021/6/9 1:00:00,2878.141,2021/6/9 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 02:00:00,2875.595,2875.595,2875.595,2021/6/9 2:00:00,2875.595,2021/6/9 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 03:00:00,2599.757,2599.757,2599.757,2021/6/9 3:00:00,2599.757,2021/6/9 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 04:00:00,1850.517,1850.517,1850.517,2021/6/9 4:00:00,1850.517,2021/6/9 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 05:00:00,2629.32,2629.32,2629.32,2021/6/9 5:00:00,2629.32,2021/6/9 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 06:00:00,2630.104,2630.104,2630.104,2021/6/9 6:00:00,2630.104,2021/6/9 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 07:00:00,2352.114,2352.114,2352.114,2021/6/9 7:00:00,2352.114,2021/6/9 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 08:00:00,1346.833,1346.833,1346.833,2021/6/9 8:00:00,1346.833,2021/6/9 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 09:00:00,1346.833,1346.833,1346.833,2021/6/9 9:00:00,1346.833,2021/6/9 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 10:00:00,1346.833,1346.833,1346.833,2021/6/9 10:00:00,1346.833,2021/6/9 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 11:00:00,338.925,338.925,338.925,2021/6/9 11:00:00,338.925,2021/6/9 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 12:00:00,1622.781,1622.781,1622.781,2021/6/9 12:00:00,1622.781,2021/6/9 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 13:00:00,1374.606,1374.606,1374.606,2021/6/9 13:00:00,1374.606,2021/6/9 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 14:00:00,1130.191,1130.191,1130.191,2021/6/9 14:00:00,1130.191,2021/6/9 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 15:00:00,1662.928,1662.928,1662.928,2021/6/9 15:00:00,1662.928,2021/6/9 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 16:00:00,3919.49,3919.49,3919.49,2021/6/9 16:00:00,3919.49,2021/6/9 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 17:00:00,2918.144,2918.144,2918.144,2021/6/9 17:00:00,2918.144,2021/6/9 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 18:00:00,2144.807,2144.807,2144.807,2021/6/9 18:00:00,2144.807,2021/6/9 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 19:00:00,2674.769,2674.769,2674.769,2021/6/9 19:00:00,2674.769,2021/6/9 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 20:00:00,3425.129,3425.129,3425.129,2021/6/9 20:00:00,3425.129,2021/6/9 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 21:00:00,2674.586,2674.586,2674.586,2021/6/9 21:00:00,2674.586,2021/6/9 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 22:00:00,2924.669,2924.669,2924.669,2021/6/9 22:00:00,2924.669,2021/6/9 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-09 23:00:00,2924.571,2924.571,2924.571,2021/6/9 23:00:00,2924.571,2021/6/9 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 00:00:00,2674.752,2674.752,2674.752,2021/6/10,2674.752,2021/6/10,2,2,2,2,1
入库流量,1108174,2021-06-10 01:00:00,3175.742,3175.742,3175.742,2021/6/10 1:00:00,3175.742,2021/6/10 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 02:00:00,1897.831,1897.831,1897.831,2021/6/10 2:00:00,1897.831,2021/6/10 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 03:00:00,1435.901,1435.901,1435.901,2021/6/10 3:00:00,1435.901,2021/6/10 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 04:00:00,2660.193,2660.193,2660.193,2021/6/10 4:00:00,2660.193,2021/6/10 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 05:00:00,2189.027,2189.027,2189.027,2021/6/10 5:00:00,2189.027,2021/6/10 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 06:00:00,2440.971,2440.971,2440.971,2021/6/10 6:00:00,2440.971,2021/6/10 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 07:00:00,2163.561,2163.561,2163.561,2021/6/10 7:00:00,2163.561,2021/6/10 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 08:00:00,2441.174,2441.174,2441.174,2021/6/10 8:00:00,2441.174,2021/6/10 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 09:00:00,1014.32,1014.32,1014.32,2021/6/10 9:00:00,1014.32,2021/6/10 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 10:00:00,1014.32,1014.32,1014.32,2021/6/10 10:00:00,1014.32,2021/6/10 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 11:00:00,1014.32,1014.32,1014.32,2021/6/10 11:00:00,1014.32,2021/6/10 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 12:00:00,2690.671,2690.671,2690.671,2021/6/10 12:00:00,2690.671,2021/6/10 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 13:00:00,1174.707,1174.707,1174.707,2021/6/10 13:00:00,1174.707,2021/6/10 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 14:00:00,1955.407,1955.407,1955.407,2021/6/10 14:00:00,1955.407,2021/6/10 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 15:00:00,235.986,235.986,235.986,2021/6/10 15:00:00,235.986,2021/6/10 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 16:00:00,1989.025,1989.025,1989.025,2021/6/10 16:00:00,1989.025,2021/6/10 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 17:00:00,1490.678,1490.678,1490.678,2021/6/10 17:00:00,1490.678,2021/6/10 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 18:00:00,1722.399,1722.399,1722.399,2021/6/10 18:00:00,1722.399,2021/6/10 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 19:00:00,1791.526,1791.526,1791.526,2021/6/10 19:00:00,1791.526,2021/6/10 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 20:00:00,2307.608,2307.608,2307.608,2021/6/10 20:00:00,2307.608,2021/6/10 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 21:00:00,2851.406,2851.406,2851.406,2021/6/10 21:00:00,2851.406,2021/6/10 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 22:00:00,2394.403,2394.403,2394.403,2021/6/10 22:00:00,2394.403,2021/6/10 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-10 23:00:00,3007.073,3007.073,3007.073,2021/6/10 23:00:00,3007.073,2021/6/10 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 00:00:00,2657.737,2657.737,2657.737,2021/6/11,2657.737,2021/6/11,2,2,2,2,1
入库流量,1108174,2021-06-11 01:00:00,3194.424,3194.424,3194.424,2021/6/11 1:00:00,3194.424,2021/6/11 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 02:00:00,2009.609,2009.609,2009.609,2021/6/11 2:00:00,2009.609,2021/6/11 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 03:00:00,550.75,550.75,550.75,2021/6/11 3:00:00,550.75,2021/6/11 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 04:00:00,1389.61,1389.61,1389.61,2021/6/11 4:00:00,1389.61,2021/6/11 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 05:00:00,1665.379,1665.379,1665.379,2021/6/11 5:00:00,1665.379,2021/6/11 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 06:00:00,1503.93,1503.93,1503.93,2021/6/11 6:00:00,1503.93,2021/6/11 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 07:00:00,1371.913,1371.913,1371.913,2021/6/11 7:00:00,1371.913,2021/6/11 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 08:00:00,1251.512,1251.512,1251.512,2021/6/11 8:00:00,1251.512,2021/6/11 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 09:00:00,1552.476,1552.476,1552.476,2021/6/11 9:00:00,1552.476,2021/6/11 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 10:00:00,2243.151,2243.151,2243.151,2021/6/11 10:00:00,2243.151,2021/6/11 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 11:00:00,3746.789,3746.789,3746.789,2021/6/11 11:00:00,3746.789,2021/6/11 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 12:00:00,2745.326,2745.326,2745.326,2021/6/11 12:00:00,2745.326,2021/6/11 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 13:00:00,2270.305,2270.305,2270.305,2021/6/11 13:00:00,2270.305,2021/6/11 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 14:00:00,2244.364,2244.364,2244.364,2021/6/11 14:00:00,2244.364,2021/6/11 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 15:00:00,2510.427,2510.427,2510.427,2021/6/11 15:00:00,2510.427,2021/6/11 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 16:00:00,1728.848,1728.848,1728.848,2021/6/11 16:00:00,1728.848,2021/6/11 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 17:00:00,1191.854,1191.854,1191.854,2021/6/11 17:00:00,1191.854,2021/6/11 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 18:00:00,1421.979,1421.979,1421.979,2021/6/11 18:00:00,1421.979,2021/6/11 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 19:00:00,1375.161,1375.161,1375.161,2021/6/11 19:00:00,1375.161,2021/6/11 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 20:00:00,1595.314,1595.314,1595.314,2021/6/11 20:00:00,1595.314,2021/6/11 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 21:00:00,1393.076,1393.076,1393.076,2021/6/11 21:00:00,1393.076,2021/6/11 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 22:00:00,2207.012,2207.012,2207.012,2021/6/11 22:00:00,2207.012,2021/6/11 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-11 23:00:00,3361.912,3361.912,3361.912,2021/6/11 23:00:00,3361.912,2021/6/11 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 00:00:00,3225.148,3225.148,3225.148,2021/6/12,3225.148,2021/6/12,2,2,2,2,1
入库流量,1108174,2021-06-12 01:00:00,3592.879,3592.879,3592.879,2021/6/12 1:00:00,3592.879,2021/6/12 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 02:00:00,2566.204,2566.204,2566.204,2021/6/12 2:00:00,2566.204,2021/6/12 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 03:00:00,2773.681,2773.681,2773.681,2021/6/12 3:00:00,2773.681,2021/6/12 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 04:00:00,1917.297,1917.297,1917.297,2021/6/12 4:00:00,1917.297,2021/6/12 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 05:00:00,1052.049,1052.049,1052.049,2021/6/12 5:00:00,1052.049,2021/6/12 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 06:00:00,1723.8,1723.8,1723.8,2021/6/12 6:00:00,1723.8,2021/6/12 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 07:00:00,2015.626,2015.626,2015.626,2021/6/12 7:00:00,2015.626,2021/6/12 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 08:00:00,1729.842,1729.842,1729.842,2021/6/12 8:00:00,1729.842,2021/6/12 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 09:00:00,1389.713,1389.713,1389.713,2021/6/12 9:00:00,1389.713,2021/6/12 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 10:00:00,2277.42,2277.42,2277.42,2021/6/12 10:00:00,2277.42,2021/6/12 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 11:00:00,3506.847,3506.847,3506.847,2021/6/12 11:00:00,3506.847,2021/6/12 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 12:00:00,3757.831,3757.831,3757.831,2021/6/12 12:00:00,3757.831,2021/6/12 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 13:00:00,2508.584,2508.584,2508.584,2021/6/12 13:00:00,2508.584,2021/6/12 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 14:00:00,2509.801,2509.801,2509.801,2021/6/12 14:00:00,2509.801,2021/6/12 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 15:00:00,2870.872,2870.872,2870.872,2021/6/12 15:00:00,2870.872,2021/6/12 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 16:00:00,2768.304,2768.304,2768.304,2021/6/12 16:00:00,2768.304,2021/6/12 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 17:00:00,1991.986,1991.986,1991.986,2021/6/12 17:00:00,1991.986,2021/6/12 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 18:00:00,1773.772,1773.772,1773.772,2021/6/12 18:00:00,1773.772,2021/6/12 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 19:00:00,1496.496,1496.496,1496.496,2021/6/12 19:00:00,1496.496,2021/6/12 19:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 20:00:00,1529.898,1529.898,1529.898,2021/6/12 20:00:00,1529.898,2021/6/12 20:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 21:00:00,1629.429,1629.429,1629.429,2021/6/12 21:00:00,1629.429,2021/6/12 21:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 22:00:00,1530.284,1530.284,1530.284,2021/6/12 22:00:00,1530.284,2021/6/12 22:00:00,2,2,2,2,1
入库流量,1108174,2021-06-12 23:00:00,2707.254,2707.254,2707.254,2021/6/12 23:00:00,2707.254,2021/6/12 23:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 00:00:00,3070.616,3070.616,3070.616,2021/6/13,3070.616,2021/6/13,2,2,2,2,1
入库流量,1108174,2021-06-13 01:00:00,2631.359,2631.359,2631.359,2021/6/13 1:00:00,2631.359,2021/6/13 1:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 02:00:00,2869.219,2869.219,2869.219,2021/6/13 2:00:00,2869.219,2021/6/13 2:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 03:00:00,2261.253,2261.253,2261.253,2021/6/13 3:00:00,2261.253,2021/6/13 3:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 04:00:00,1718.247,1718.247,1718.247,2021/6/13 4:00:00,1718.247,2021/6/13 4:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 05:00:00,1681.42,1681.42,1681.42,2021/6/13 5:00:00,1681.42,2021/6/13 5:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 06:00:00,1342.632,1342.632,1342.632,2021/6/13 6:00:00,1342.632,2021/6/13 6:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 07:00:00,1651.608,1651.608,1651.608,2021/6/13 7:00:00,1651.608,2021/6/13 7:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 08:00:00,1515.221,1515.221,1515.221,2021/6/13 8:00:00,1515.221,2021/6/13 8:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 09:00:00,1749.118,1749.118,1749.118,2021/6/13 9:00:00,1749.118,2021/6/13 9:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 10:00:00,1704.616,1704.616,1704.616,2021/6/13 10:00:00,1704.616,2021/6/13 10:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 11:00:00,2805.604,2805.604,2805.604,2021/6/13 11:00:00,2805.604,2021/6/13 11:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 12:00:00,2844.679,2844.679,2844.679,2021/6/13 12:00:00,2844.679,2021/6/13 12:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 13:00:00,2627.176,2627.176,2627.176,2021/6/13 13:00:00,2627.176,2021/6/13 13:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 14:00:00,2381.539,2381.539,2381.539,2021/6/13 14:00:00,2381.539,2021/6/13 14:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 15:00:00,2855.245,2855.245,2855.245,2021/6/13 15:00:00,2855.245,2021/6/13 15:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 16:00:00,1720.132,1720.132,1720.132,2021/6/13 16:00:00,1720.132,2021/6/13 16:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 17:00:00,1757.353,1757.353,1757.353,2021/6/13 17:00:00,1757.353,2021/6/13 17:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 18:00:00,1113.74,1113.74,1113.74,2021/6/13 18:00:00,1113.74,2021/6/13 18:00:00,2,2,2,2,1
入库流量,1108174,2021-06-13 19:00:00,1449.553,1449.553,1449.553,2021/6/13 19:00:00,1449.553,2021/6/13 19:00:00,2,2,2,2,1
